match_season,player_name_clean,matches_played,innings_batted,runs_scored,balls_faced,boundary_runs,fours,sixes,dismissals,dot_balls_batting,batting_strike_rate,batting_average,boundary_ball_pct,dot_ball_pct_batting,runs_per_innings,phase_balls_death,phase_balls_middle,phase_balls_other,phase_balls_powerplay,phase_runs_death,phase_runs_middle,phase_runs_other,phase_runs_powerplay,powerplay_strike_rate,middle_strike_rate,death_strike_rate,matches_played_bowl,innings_bowled,balls_bowled,legal_balls_bowled,runs_conceded,wickets,dot_balls_bowling,bowling_strike_rate,economy_rate,dot_ball_pct_bowling,phase_balls_death_bowl,phase_balls_middle_bowl,phase_balls_other_bowl,phase_balls_powerplay_bowl,phase_runs_death_bowl,phase_runs_middle_bowl,phase_runs_other_bowl,phase_runs_powerplay_bowl,phase_wickets_death,phase_wickets_middle,phase_wickets_other,phase_wickets_powerplay,powerplay_wickets,powerplay_economy,death_wickets,death_economy,experience_proxy,recent_runs_scored,recent_wickets,recent_batting_strike_rate,recent_economy_rate,prior_seasons_played,career_runs_before_auction,career_wickets_before_auction,career_matches_before_auction,three_year_runs_before_auction,three_year_wickets_before_auction,three_year_matches_before_auction,three_year_batting_sr_before_auction,three_year_economy_before_auction,career_best_runs_season_before_auction,career_best_wickets_season_before_auction,career_best_sr_season_before_auction,career_best_economy_season_before_auction,prior_500_run_seasons,prior_400_run_seasons,prior_20_wicket_seasons,prior_15_wicket_seasons,pedigree_batter_index,pedigree_bowler_index
2007.0,mv boucher,10.0,10.0,675.0,535.0,396.0,72.0,18.0,21.0,196.0,126.16822429906543,32.142857142857146,16.822429906542055,36.63551401869159,67.5,90.0,206.0,185.0,54.0,146.0,250.0,233.0,46.0,85.18518518518519,121.35922330097087,162.22222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,mv boucher,11.0,11.0,489.0,383.0,222.0,24.0,21.0,18.0,128.0,127.67624020887729,27.166666666666668,11.74934725848564,33.420365535248045,44.45454545454545,122.0,130.0,131.0,0.0,202.0,124.0,163.0,0.0,,95.38461538461539,165.5737704918033,,,,,,,,,,,,,,,,,,,,,,,,,,,1,675.0,,126.16822429906543,,1,675.0,,10.0,675.0,,10.0,126.16822429906543,,675.0,,126.16822429906543,,1,1,0,0,0.705946481665015,0.3229930624380575
2011.0,mv boucher,2.0,2.0,18.0,18.0,0.0,0.0,0.0,3.0,6.0,100.0,6.0,0.0,33.33333333333333,9.0,8.0,4.0,6.0,0.0,10.0,2.0,6.0,0.0,,50.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,582.0,,126.92223225397136,,2,1164.0,,21.0,1164.0,,21.0,126.92223225397136,,675.0,,127.67624020887729,,1,2,0,0,0.7427403369672942,0.3229930624380575
2023.0,mw short,6.0,6.0,351.0,283.0,252.0,45.0,12.0,18.0,142.0,124.02826855123675,19.5,20.141342756183743,50.17667844522968,58.5,0.0,18.0,121.0,144.0,0.0,14.0,143.0,194.0,134.72222222222223,77.77777777777779,,3.0,3.0,75.0,73.0,75.0,0.0,33.0,,6.164383561643836,45.20547945205479,0.0,12.0,49.0,12.0,0.0,16.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2024.0,n burger,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,105.0,102.0,145.0,7.0,46.0,14.571428571428571,8.529411764705882,45.09803921568628,18.0,18.0,0.0,66.0,13.0,23.0,0.0,109.0,1.0,2.0,0.0,4.0,4.0,9.909090909090908,1.0,4.333333333333333,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2020.0,n jagadeesan,2.0,2.0,99.0,89.0,48.0,12.0,0.0,6.0,32.0,111.23595505617978,16.5,13.48314606741573,35.95505617977528,49.5,0.0,44.0,31.0,14.0,0.0,60.0,33.0,6.0,42.857142857142854,136.36363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2022.0,n jagadeesan,2.0,2.0,120.0,114.0,54.0,9.0,3.0,3.0,39.0,105.26315789473684,40.0,10.526315789473683,34.21052631578947,60.0,22.0,52.0,40.0,0.0,18.0,62.0,40.0,0.0,,119.23076923076923,81.81818181818183,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,,111.23595505617978,,1,99.0,,2.0,99.0,,2.0,111.23595505617978,,99.0,,111.23595505617978,,0,0,0,0,0.42748595969606873,0.3229930624380575
2023.0,n jagadeesan,6.0,6.0,267.0,246.0,186.0,42.0,3.0,18.0,132.0,108.53658536585367,14.833333333333334,18.29268292682927,53.65853658536586,44.5,0.0,26.0,100.0,120.0,0.0,28.0,93.0,146.0,121.66666666666666,107.6923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,109.5,,108.2495564754583,,2,219.0,,4.0,219.0,,4.0,108.2495564754583,,120.0,,111.23595505617978,,0,0,0,0,0.4700363396101751,0.3229930624380575
2019.0,n pooran,6.0,6.0,504.0,324.0,372.0,30.0,42.0,18.0,141.0,155.55555555555557,28.0,22.22222222222222,43.51851851851852,84.0,52.0,134.0,110.0,28.0,42.0,240.0,168.0,54.0,192.85714285714286,179.1044776119403,80.76923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2020.0,n pooran,14.0,16.0,1059.0,635.0,726.0,69.0,75.0,36.0,221.0,166.7716535433071,29.416666666666668,22.677165354330707,34.80314960629921,66.1875,90.0,280.0,219.0,46.0,162.0,474.0,353.0,70.0,152.17391304347828,169.28571428571428,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,504.0,,155.55555555555557,,1,504.0,,6.0,504.0,,6.0,155.55555555555557,,504.0,,155.55555555555557,,1,1,0,0,0.7269821605550049,0.3229930624380575
2021.0,n pooran,10.0,10.0,255.0,229.0,126.0,9.0,15.0,30.0,91.0,111.35371179039302,8.5,10.480349344978166,39.737991266375545,25.5,40.0,106.0,77.0,6.0,52.0,116.0,85.0,2.0,33.33333333333333,109.43396226415094,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,781.5,,161.16360454943134,,2,1563.0,,20.0,1563.0,,20.0,161.16360454943134,,1059.0,,166.7716535433071,,2,2,0,0,0.8265939874463165,0.3229930624380575
2022.0,n pooran,13.0,13.0,918.0,652.0,570.0,48.0,63.0,24.0,232.0,140.79754601226995,38.25,17.02453987730061,35.58282208588957,70.61538461538461,116.0,290.0,228.0,18.0,218.0,394.0,306.0,0.0,0.0,135.86206896551724,187.93103448275863,,,,,,,,,,,,,,,,,,,,,,,,,,,3,657.0,,139.06268266685007,,3,1818.0,,30.0,1818.0,,30.0,144.56030696308525,,1059.0,,166.7716535433071,,2,2,0,0,0.8253055830855632,0.3229930624380575
2023.0,n pooran,15.0,15.0,1074.0,631.0,780.0,78.0,78.0,33.0,214.0,170.20602218700475,32.54545454545455,24.722662440570524,33.914421553090335,71.6,140.0,258.0,217.0,16.0,260.0,438.0,358.0,18.0,112.5,169.7674418604651,185.71428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,4,586.5,,126.07562890133148,,4,2736.0,,43.0,2232.0,,37.0,139.6409704486567,,1059.0,,166.7716535433071,,3,3,0,0,0.8482408325074331,0.3229930624380575
2024.0,n pooran,14.0,14.0,499.0,280.0,356.0,35.0,36.0,8.0,82.0,178.21428571428572,62.375,25.357142857142854,29.28571428571429,35.642857142857146,96.0,168.0,0.0,16.0,170.0,288.0,0.0,41.0,256.25,171.42857142857142,177.08333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,5,996.0,,155.50178409963735,,5,3810.0,,58.0,2247.0,,38.0,140.78575999655592,,1074.0,,170.20602218700475,,4,4,0,0,0.8688387842748596,0.3229930624380575
2025.0,n pooran,14.0,14.0,524.0,267.0,420.0,45.0,40.0,11.0,88.0,196.25468164794006,47.63636363636363,31.835205992509362,32.958801498127336,37.42857142857143,47.0,137.0,1.0,82.0,97.0,276.0,1.0,150.0,182.9268292682927,201.45985401459856,206.38297872340425,,,,,,,,,,,,,,,,,,,,,,,,,,,6,786.5,,174.21015395064524,,6,4309.0,,72.0,2491.0,,42.0,163.0726179711868,,1074.0,,178.21428571428572,,4,5,0,0,0.8960521968946152,0.3229930624380575
2016.0,n rana,3.0,3.0,312.0,228.0,228.0,21.0,24.0,9.0,105.0,136.8421052631579,34.666666666666664,19.736842105263158,46.05263157894737,104.0,8.0,104.0,78.0,38.0,10.0,166.0,104.0,32.0,84.21052631578947,159.6153846153846,125.0,1.0,1.0,18.0,18.0,9.0,0.0,9.0,,3.0,50.0,0.0,12.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2017.0,n rana,12.0,12.0,999.0,805.0,594.0,72.0,51.0,33.0,316.0,124.09937888198759,30.272727272727273,15.279503105590061,39.254658385093165,83.25,26.0,294.0,293.0,192.0,64.0,366.0,353.0,216.0,112.5,124.48979591836735,246.15384615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,1,312.0,0.0,136.8421052631579,3.0,1,312.0,0.0,3.0,312.0,0.0,3.0,136.8421052631579,3.0,312.0,0.0,136.8421052631579,3.0,0,0,0,0,0.6123637264618433,0.422794846382557
2018.0,n rana,15.0,15.0,912.0,702.0,564.0,78.0,42.0,42.0,267.0,129.9145299145299,21.714285714285715,17.094017094017094,38.034188034188034,60.8,54.0,240.0,238.0,170.0,94.0,300.0,304.0,214.0,125.88235294117646,125.0,174.07407407407408,5.0,5.0,114.0,112.0,132.0,12.0,51.0,9.333333333333334,7.071428571428571,45.535714285714285,0.0,36.0,62.0,14.0,0.0,62.0,56.0,14.0,0.0,6.0,4.0,2.0,2.0,6.0,0.0,,2,655.5,0.0,130.47074207257273,3.0,2,1311.0,,15.0,1311.0,0.0,15.0,130.47074207257273,3.0,999.0,,136.8421052631579,,1,1,0,0,0.7656921043937892,0.422794846382557
2019.0,n rana,11.0,11.0,1032.0,710.0,702.0,81.0,63.0,30.0,287.0,145.35211267605635,34.4,20.281690140845072,40.42253521126761,93.81818181818181,32.0,296.0,248.0,134.0,70.0,488.0,344.0,130.0,97.01492537313433,164.86486486486487,218.75,6.0,6.0,150.0,146.0,216.0,9.0,42.0,16.22222222222222,8.876712328767123,28.767123287671232,12.0,84.0,50.0,0.0,10.0,134.0,72.0,0.0,2.0,4.0,3.0,0.0,0.0,,2.0,5.0,3,955.5,12.0,127.00695439825874,7.071428571428571,3,2223.0,12.0,30.0,2223.0,12.0,30.0,130.28533801989178,5.035714285714286,999.0,12.0,136.8421052631579,3.0,2,2,0,0,0.8145193260654113,0.651205814337628
2020.0,n rana,14.0,14.0,1056.0,768.0,732.0,129.0,36.0,39.0,312.0,137.5,27.076923076923077,21.484375,40.625,75.42857142857143,40.0,218.0,270.0,240.0,68.0,370.0,360.0,258.0,107.5,169.72477064220183,170.0,2.0,2.0,39.0,37.0,69.0,0.0,0.0,,11.18918918918919,0.0,0.0,24.0,13.0,0.0,0.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4,972.0,10.5,137.63332129529311,7.974070450097847,4,3255.0,21.0,41.0,2943.0,21.0,38.0,133.12200715752462,7.974070450097847,1032.0,12.0,145.35211267605635,3.0,3,3,0,0,0.855583085563264,0.6355054509415263
2021.0,n rana,16.0,16.0,1149.0,953.0,714.0,102.0,51.0,39.0,395.0,120.56663168940189,29.46153846153846,16.054564533053515,41.44805876180483,71.8125,66.0,334.0,375.0,178.0,106.0,408.0,413.0,222.0,124.7191011235955,122.1556886227545,160.6060606060606,2.0,2.0,36.0,36.0,36.0,0.0,15.0,,6.0,41.66666666666667,0.0,12.0,24.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5,1044.0,4.5,141.42605633802816,10.032950758978156,5,4311.0,21.0,55.0,3000.0,21.0,40.0,137.58888086352874,9.045776696461628,1056.0,12.0,145.35211267605635,3.0,4,4,0,0,0.8811034027089528,0.5104971919392137
2022.0,n rana,14.0,14.0,1083.0,761.0,744.0,87.0,66.0,39.0,311.0,142.31274638633377,27.76923076923077,20.105124835742444,40.86727989487516,77.35714285714286,46.0,284.0,263.0,168.0,84.0,442.0,369.0,188.0,111.90476190476191,155.6338028169014,182.6086956521739,2.0,2.0,36.0,36.0,69.0,0.0,3.0,,11.5,8.333333333333332,0.0,24.0,12.0,0.0,0.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6,1102.5,0.0,129.03331584470095,8.594594594594595,6,5460.0,21.0,71.0,3237.0,9.0,41.0,134.47291478848607,8.68863383931877,1149.0,12.0,145.35211267605635,3.0,5,5,0,0,0.8935414601916088,0.5004872811364387
2023.0,n rana,14.0,14.0,1239.0,889.0,828.0,117.0,60.0,39.0,343.0,139.37007874015748,31.76923076923077,19.910011248593925,38.582677165354326,88.5,34.0,348.0,303.0,204.0,62.0,524.0,413.0,240.0,117.64705882352942,150.57471264367817,182.35294117647058,6.0,6.0,162.0,160.0,225.0,9.0,54.0,17.77777777777778,8.4375,33.75,34.0,60.0,66.0,0.0,44.0,54.0,127.0,0.0,2.0,4.0,3.0,0.0,0.0,,2.0,7.764705882352941,7,1116.0,0.0,131.43968903786782,8.75,7,6543.0,21.0,85.0,3288.0,0.0,44.0,133.45979269191187,9.563063063063062,1149.0,12.0,145.35211267605635,3.0,6,6,0,0,0.9008011232243146,0.39848034357449624
2024.0,n rana,2.0,2.0,42.0,34.0,26.0,5.0,1.0,2.0,14.0,123.52941176470588,21.0,17.647058823529413,41.17647058823529,21.0,0.0,17.0,0.0,17.0,0.0,27.0,0.0,15.0,88.23529411764706,158.8235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1161.0,4.5,140.84141256324563,9.96875,8,7782.0,30.0,99.0,3471.0,9.0,44.0,134.0831522719644,8.645833333333334,1239.0,12.0,145.35211267605635,3.0,7,7,0,0,0.9141146349520978,0.5114056821935911
2025.0,n rana,11.0,11.0,217.0,134.0,162.0,27.0,9.0,10.0,48.0,161.94029850746267,21.7,26.865671641791046,35.82089552238806,19.727272727272727,5.0,74.0,5.0,50.0,10.0,115.0,4.0,88.0,176.0,155.4054054054054,200.0,2.0,2.0,12.0,12.0,18.0,0.0,0.0,,9.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,640.5,9.0,131.44974525243168,8.4375,9,7824.0,,101.0,2364.0,9.0,30.0,135.07074563039905,9.96875,1239.0,,145.35211267605635,,7,7,0,0,0.898381235546746,0.3228526593987446
2012.0,n saini,10.0,10.0,420.0,425.0,192.0,48.0,0.0,30.0,200.0,98.82352941176471,14.0,11.294117647058824,47.05882352941176,42.0,12.0,80.0,175.0,158.0,12.0,90.0,154.0,164.0,103.79746835443038,112.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2024.0,n thushara,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,172.0,156.0,257.0,8.0,49.0,19.5,9.884615384615385,31.41025641025641,48.0,30.0,30.0,48.0,89.0,44.0,35.0,89.0,2.0,0.0,4.0,2.0,2.0,11.125,2.0,11.125,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2025.0,n thushara,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,26.0,24.0,26.0,1.0,9.0,24.0,6.5,37.5,6.0,0.0,6.0,12.0,7.0,0.0,11.0,8.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,7.0,1,,8.0,,9.884615384615385,1,,8.0,7.0,,8.0,7.0,,9.884615384615385,,8.0,,9.884615384615385,0,0,0,0,0.2571522960026429,0.4478774364056822
2023.0,n wadhera,10.0,10.0,723.0,503.0,492.0,69.0,36.0,27.0,191.0,143.7375745526839,26.77777777777778,20.87475149105368,37.97216699801193,72.3,62.0,218.0,177.0,46.0,112.0,308.0,249.0,54.0,117.3913043478261,141.28440366972478,180.64516129032256,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2024.0,n wadhera,6.0,6.0,109.0,84.0,72.0,9.0,6.0,6.0,34.0,129.76190476190476,18.166666666666668,17.857142857142858,40.476190476190474,18.166666666666668,7.0,69.0,0.0,8.0,3.0,101.0,0.0,5.0,62.5,146.3768115942029,42.857142857142854,1.0,1.0,12.0,12.0,13.0,0.0,2.0,,6.5,16.666666666666664,0.0,6.0,0.0,6.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,1,723.0,,143.7375745526839,,1,723.0,,10.0,723.0,,10.0,143.7375745526839,,723.0,,143.7375745526839,,1,1,0,0,0.7447307565246118,0.3229930624380575
2025.0,n wadhera,15.0,15.0,369.0,253.0,238.0,28.0,21.0,11.0,90.0,145.8498023715415,33.54545454545455,19.367588932806324,35.573122529644266,24.6,4.0,209.0,0.0,40.0,2.0,321.0,0.0,46.0,114.99999999999999,153.58851674641147,50.0,1.0,1.0,5.0,5.0,9.0,0.0,1.0,,10.799999999999999,20.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.799999999999999,2,416.0,0.0,136.74973965729433,6.5,2,832.0,0.0,16.0,832.0,0.0,16.0,136.74973965729433,6.5,723.0,0.0,143.7375745526839,6.5,1,1,0,0,0.7435414601916088,0.4173769408655435
2019.0,na saini,13.0,2.0,6.0,12.0,0.0,0.0,0.0,3.0,6.0,50.0,2.0,0.0,50.0,3.0,0.0,6.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,66.66666666666666,,13.0,13.0,897.0,875.0,1191.0,33.0,405.0,26.515151515151516,8.166857142857141,46.285714285714285,156.0,108.0,299.0,312.0,234.0,132.0,397.0,428.0,16.0,0.0,11.0,6.0,6.0,8.23076923076923,16.0,9.0,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2020.0,na saini,13.0,3.0,81.0,81.0,36.0,9.0,0.0,3.0,33.0,100.0,27.0,11.11111111111111,40.74074074074074,27.0,44.0,10.0,27.0,0.0,50.0,4.0,27.0,0.0,,40.0,113.63636363636364,13.0,14.0,882.0,854.0,1155.0,21.0,345.0,40.666666666666664,8.114754098360654,40.39812646370024,128.0,192.0,306.0,228.0,220.0,268.0,397.0,270.0,4.0,2.0,9.0,6.0,6.0,7.105263157894737,4.0,10.3125,1,6.0,33.0,50.0,8.166857142857141,1,6.0,33.0,13.0,6.0,33.0,13.0,50.0,8.166857142857141,6.0,33.0,50.0,8.166857142857141,0,0,1,1,0.2865295672282788,0.7301205814337629
2021.0,na saini,2.0,1.0,6.0,13.0,0.0,0.0,0.0,3.0,7.0,46.15384615384615,2.0,0.0,53.84615384615385,6.0,0.0,8.0,5.0,0.0,0.0,4.0,2.0,0.0,,50.0,,2.0,2.0,63.0,61.0,131.0,0.0,9.0,,12.885245901639346,14.754098360655737,0.0,12.0,25.0,24.0,0.0,26.0,52.0,53.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,,2,43.5,27.0,75.0,8.140805620608898,2,87.0,54.0,26.0,87.0,54.0,26.0,75.0,8.140805620608898,81.0,33.0,100.0,8.114754098360654,0,0,2,2,0.3868186323092171,0.783168153287083
2022.0,na saini,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,0.0,50.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,100.0,2.0,2.0,78.0,75.0,144.0,6.0,18.0,12.5,11.52,24.0,6.0,24.0,39.0,6.0,5.0,51.0,72.0,16.0,1.0,1.0,3.0,1.0,1.0,16.0,1.0,5.0,3,43.5,10.5,73.07692307692308,10.5,3,93.0,54.0,28.0,93.0,54.0,28.0,65.38461538461539,9.722285714285713,81.0,33.0,100.0,8.114754098360654,0,0,2,2,0.3836636934258342,0.6519491245457549
2023.0,na saini,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,95.0,88.0,182.0,6.0,24.0,14.666666666666666,12.40909090909091,27.27272727272727,18.0,18.0,40.0,12.0,54.0,37.0,74.0,17.0,0.0,1.0,3.0,2.0,2.0,8.5,0.0,18.0,4,5.0,3.0,73.07692307692308,12.202622950819674,4,97.0,60.0,30.0,91.0,27.0,17.0,82.05128205128206,10.840000000000002,81.0,33.0,100.0,8.114754098360654,0,0,2,2,0.39554013875123883,0.6188470432771721
2024.0,naman dhir,7.0,7.0,140.0,79.0,108.0,12.0,10.0,6.0,30.0,177.2151898734177,23.333333333333332,27.848101265822784,37.9746835443038,20.0,19.0,23.0,3.0,34.0,49.0,46.0,1.0,44.0,129.41176470588235,200.0,257.89473684210526,3.0,3.0,29.0,28.0,55.0,0.0,3.0,,11.785714285714285,10.714285714285714,0.0,22.0,0.0,6.0,0.0,49.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2025.0,naman dhir,12.0,12.0,252.0,138.0,178.0,25.0,13.0,8.0,35.0,182.6086956521739,31.5,27.536231884057973,25.36231884057971,21.0,84.0,35.0,0.0,19.0,173.0,39.0,0.0,40.0,210.52631578947367,111.42857142857143,205.95238095238093,2.0,2.0,24.0,24.0,21.0,0.0,8.0,,5.25,33.33333333333333,6.0,18.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1,140.0,0.0,177.2151898734177,11.785714285714285,1,140.0,0.0,7.0,140.0,0.0,7.0,177.2151898734177,11.785714285714285,140.0,0.0,177.2151898734177,11.785714285714285,0,0,0,0,0.5875454245127189,0.2289725801123224
2021.0,navdeep saini,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,12.0,25.0,0.0,3.0,,12.5,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2022.0,navdeep saini,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,100.0,2.0,2.0,39.0,36.0,72.0,3.0,9.0,12.0,12.0,25.0,6.0,24.0,0.0,6.0,5.0,51.0,0.0,16.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,5.0,1,,0.0,,12.5,1,,0.0,1.0,,0.0,1.0,,12.5,,0.0,,12.5,0,0,0,0,0.2571522960026429,0.22695738354806738
2023.0,navdeep saini,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25.0,24.0,40.0,3.0,9.0,8.0,10.0,37.5,6.0,6.0,0.0,12.0,8.0,15.0,0.0,17.0,0.0,1.0,0.0,2.0,2.0,8.5,0.0,8.0,2,2.0,1.5,100.0,12.25,2,2.0,3.0,3.0,2.0,3.0,3.0,100.0,12.25,2.0,3.0,100.0,12.0,0,0,0,0,0.3084985133795837,0.41033201189296326
2023.0,naveenulhaq,7.0,3.0,48.0,64.0,24.0,6.0,0.0,3.0,37.0,75.0,16.0,9.375,57.8125,16.0,30.0,12.0,22.0,0.0,28.0,4.0,16.0,0.0,,33.33333333333333,93.33333333333333,7.0,7.0,525.0,513.0,654.0,33.0,192.0,15.545454545454545,7.649122807017544,37.42690058479532,122.0,84.0,199.0,108.0,188.0,84.0,230.0,152.0,12.0,6.0,11.0,4.0,4.0,8.444444444444445,12.0,9.245901639344263,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2024.0,naveenulhaq,10.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,50.0,,0.0,75.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,50.0,10.0,10.0,232.0,219.0,372.0,14.0,69.0,15.642857142857142,10.191780821917808,31.506849315068493,75.0,66.0,0.0,78.0,130.0,92.0,0.0,150.0,5.0,6.0,0.0,3.0,3.0,11.538461538461538,5.0,10.4,1,48.0,33.0,75.0,7.649122807017544,1,48.0,33.0,7.0,48.0,33.0,7.0,75.0,7.649122807017544,48.0,33.0,75.0,7.649122807017544,0,0,1,1,0.35597951767426494,0.7469028741328049
2017.0,nb singh,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,75.0,73.0,45.0,3.0,39.0,24.333333333333332,3.6986301369863015,53.42465753424658,0.0,0.0,37.0,36.0,0.0,0.0,19.0,26.0,0.0,0.0,1.0,2.0,2.0,4.333333333333333,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,nd doshi,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,75.0,73.0,51.0,3.0,42.0,24.333333333333332,4.191780821917808,57.534246575342465,12.0,36.0,25.0,0.0,2.0,32.0,17.0,0.0,2.0,0.0,1.0,0.0,0.0,,2.0,1.0,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2011.0,nd doshi,3.0,1.0,0.0,39.0,0.0,0.0,0.0,3.0,39.0,0.0,0.0,0.0,100.0,0.0,20.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,96.0,96.0,186.0,3.0,30.0,32.0,11.625,31.25,0.0,28.0,44.0,24.0,0.0,60.0,72.0,54.0,0.0,0.0,1.0,2.0,2.0,13.5,0.0,,1,,3.0,,4.191780821917808,1,,3.0,1.0,,3.0,1.0,,4.191780821917808,,3.0,,4.191780821917808,0,0,0,0,0.2571522960026429,0.6051783944499505
2007.0,niraj patel,4.0,4.0,309.0,245.0,174.0,39.0,3.0,6.0,95.0,126.12244897959184,51.5,17.142857142857142,38.775510204081634,77.25,36.0,52.0,101.0,56.0,62.0,62.0,113.0,72.0,128.57142857142858,119.23076923076923,172.22222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,niraj patel,2.0,2.0,54.0,117.0,12.0,3.0,0.0,6.0,78.0,46.15384615384615,9.0,2.564102564102564,66.66666666666666,27.0,0.0,18.0,41.0,58.0,0.0,14.0,18.0,22.0,37.93103448275862,77.77777777777779,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,309.0,,126.12244897959184,,1,309.0,,4.0,309.0,,4.0,126.12244897959184,,309.0,,126.12244897959184,,0,0,0,0,0.5881152956722828,0.3229930624380575
2023.0,nithish kumar reddy,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,93.0,91.0,162.0,0.0,30.0,,10.681318681318682,32.967032967032964,0.0,24.0,31.0,36.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
